name,LATITUDE,LONGITUDE
CHANGI GENERAL HOSPITAL CHILD CARE CENTRE,1.33945829071163,103.949301399568
CHAPPIE TOTS CENTER PTE LTD,1.32735657146039,103.933767803342
Charis Montessori @ BLC,1.32113810446232,103.93810624566
Charis Montessori @ Elim,1.32389412095338,103.864249224534
CHARIS MONTESSORI PRESCHOOL,1.31964293340428,103.912912139465
CHARIS MONTESSORI PTE. LTD.,1.36799818192716,103.876359608674
CHATSWORTH PRESCHOOL,1.40305345363589,103.870912936865
Chatsworth Preschool,1.29969494328716,103.768262246564
CHEE HOON KOG CHILD CARE CENTRE,1.33046461274948,103.928134263819
CHEE HWAN KOG CHILDCARE CENTRE,1.37633401069219,103.887398856934
CHEN SU LAN METHODIST CHILDREN'S HOME (CHILD CARE DIVISION),1.36848447360005,103.861852924169
CHERIE HEARTS @ CHARLTON PTE LTD,1.3565214989757,103.881586048523
CHERIE HEARTS @ EASTGATE PTE LTD,1.30438465738331,103.90333864479
CHERIE HEARTS @ MOUNTBATTEN PTE. LTD.,1.30802739309345,103.880481033646
CHERIE HEARTS @ UPPER THOMSON PTE. LTD.,1.38642841663488,103.82666427407
CHERIE HEARTS KIDZ CAMPUS PTE. LTD.,1.37860717814264,103.9419163678
CHERIE HEARTS LITTLE PLAY HOUSE PTE LTD,1.33434526340428,103.889637527633
CHERIE HEARTS NURTURE COTTAGE PTE. LTD.,1.42536636872551,103.824091734353
CHERIE HEARTS NURTURELOFT PTE. LTD.,1.35897837775795,103.833891298998
SUNFLOWER COVE @ MACPHERSON PTE LTD,1.32427635728912,103.873222852167
CHERRY KIDZ MONTESSORI CHILDCARE LLP,1.42733734893112,103.826295148311
CHERRYBROOK PRESCHOOL EAST COAST PTE. LTD.,1.31406790982872,103.928569430766
CHERRYBROOK PRESCHOOL FARRER,1.31811006965753,103.80678727934
CHERRYBROOK PRESCHOOL THOMSON PTE. LTD.,1.35369669109846,103.829315109743
CHESTON MONTESSORI PRESCHOOLS PTE LTD,1.31881518814763,103.768153686645
CHILD AT STREET 11 LTD,1.37065009333139,103.839410346083
CHILDCARE @ THE ENRICHMENT PTE LTD,1.33841806131036,103.693768903089
CHILDFIRST,1.30746518260302,103.881270810334
CHILDFIRST@DUNEARN PTE. LTD.,1.33667572858831,103.783709155893
CHILDFIRST@TAMPINES PTE. LTD.,1.35264347988073,103.942894552065
Children’s Cove Preschool Pte Ltd,1.32389256954368,103.848251216934
Children's Cove Preschool @ Sembawang,1.44176714768658,103.82449507433
CHILDREN'S COVE PRESCHOOL PTE.LTD.,1.29933286180554,103.807166053402
CHILDREN'S COVE PTE. LTD.,1.31283861068763,103.826031941452
CHILDREN'S VINEYARD PRESCHOOL PTE. LTD,1.34884335934228,103.840907484638
CHILDTIME CARE & DEVELOPMENT CENTRE PTE.LTD.,1.43502365311575,103.804760539464
CHILTERN HOUSE,1.33315018142584,103.839049711393
CHILTERN HOUSE EAST COAST,1.30802739309345,103.880481033646
CHILTERN HOUSE MOUNTBATTEN,1.30802739309345,103.880481033646
CHILTERN HOUSE TURF CLUB,1.33463584452877,103.793705364705
CHINESE CHRISTIAN MISSION LIMITED,1.34744384472621,103.746502071635
CHOW & CHOWS CHILDCARE & EARLY LEARNING CENTRE (CCK 542) LTD.,1.39360501614875,103.74479262074
CHOW & CHOWS CHILDCARE & EARLY LEARNING CENTRE LTD.,1.37841033558764,103.757250629445
CI AI EDUCATION INCUBATOR,1.40135242358974,103.910103846572
CITIKIDS ACADEMY PTE LTD,1.28182146197888,103.847397556382
CITIKIDS EDVENTURE PTE. LTD.,1.38452839283975,103.772431740954
CM CENTRAL PTE LTD,1.37423951126781,103.839489201242
CREATIVE O PRESCHOOLERS' BAY,1.32880462553673,103.745882876465
CREATIVE THINKERS PRESCHOOL PTE. LTD.,1.34117839315545,103.772116400394
CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@ADMIRALTY PTE LTD,1.44198957194736,103.799393676198
CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@CRESCENT PTE LTD,1.40409114797942,103.748146200295
CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@YEW TEE PTE LTD,1.39661016570431,103.749728613602
CUDDLE KIDS PLAYHOUSE PTE. LTD.,1.42907711280696,103.792255902541
DA LITTLE PRESCHOOL AT CECIL PRIVATE LIMITED,1.27925608583224,103.848411658117
DAYSPRING CHILD CARE CENTRE LLP,1.41494972645653,103.898820546221
DAYSTAR CHILD DEVELOPMENT CENTRE,1.30649441072762,103.794216838381
DAYSTAR CHILD DEVELOPMENT CENTRE,1.33542562000601,103.696934682535
Deerland Pre-School Pte Ltd,1.34203351017874,103.850648935089
DISCOVERY KIDZ EMPIRE PTE. LTD.,1.31961853173441,103.811713610207
DISCOVERY KIDZ PRESCHOOL PTE. LTD.,1.32697465393225,103.951229930969
DISCOVERY PLANET LIMITED PARTNERSHIP,1.37792345234586,103.875389836619
EAGER BEAVER SCHOOLHOUSE 1 PTE. LTD.,1.42750548599952,103.837125287702
EAGER BEAVER SCHOOLHOUSE 2 PTE. LTD.,1.28205539261324,103.818078221778
EARLY LEARNING'S FUN PRESCHOOL PTE. LTD.,1.33605522835293,103.767874637518
E-BRIDGE PRE-SCHOOL,1.40582241937246,103.91324579111
E-BRIDGE PRE-SCHOOL PTE LTD,1.27621463009468,103.807644660155
E-BRIDGE PRE-SCHOOL PTE LTD,1.38975552143606,103.894482355022
E-BRIDGE PRE-SCHOOL PTE LTD,1.43109806887589,103.798507625095
E-BRIDGE PRE-SCHOOL PTE LTD,1.39157653967837,103.880697279898
E-BRIDGE PRE-SCHOOL PTE LTD,1.40272812094656,103.893101299711
E-BRIDGE PRE-SCHOOL PTE LTD,1.3991067057343,103.914597295262
E-BRIDGE PRE-SCHOOL PTE LTD,1.32753738090176,103.724287562002
E-BRIDGE PRE-SCHOOL PTE LTD,1.3692041855084,103.897512949112
E-BRIDGE PRE-SCHOOL PTE LTD,1.3561417411746,103.737291786664
E-Bridge Pre-School Pte Ltd,1.39019431049356,103.897033079993
E-Bridge Pre-School Pte Ltd,1.29608899950814,103.811942989579
E-Bridge Pre-School Pte Ltd,1.44515880048936,103.834981325618
E-BRIDGE PRE-SCHOOL PTE. LTD.,1.38246037319611,103.902238678308
E-BRIDGE PRE-SCHOOL PTE. LTD.,1.38897323615177,103.9096515897
E-BRIDGE PRE-SCHOOL PTE. LTD.,1.40374586341072,103.909882892179
BETHLEHEM EDUCARE CENTRE,1.35070180845857,103.957051869779
BETHLEHEM EDUCARE CENTRE (YISHUN),1.43157505981328,103.840815318018
BETWEEN TWO TREES PRESCHOOL,1.3180595036204,103.786943319941
First Steps Preschool@ East Coast,1.30129037606231,103.906458599732
GENESIS CHILD CARE (TP) PTE. LTD.,1.35906224341534,103.951083189256
GENIUS HIVE PRE-SCHOOL PTE. LTD.,1.28055039457141,103.84919562674
GENIUS SCHOOL HOUSE,1.39905761454622,103.915464678902
GLOBAL CHILD DEVELOPMENT CENTRE,1.43342605184091,103.798859980051
GLOBAL CHILD DEVELOPMENT CENTRE @ TAMPINES,1.35608699803569,103.931752248071
GLOBAL MINDZ (EDEN) PRESCHOOL LIMITED,1.39368190195314,103.900770049824
GLOBAL TOTS @ BRADDELL PTE. LTD.,1.34483501031513,103.861946577428
GLOBAL TOTS @ MOUNTBATTEN PTE LTD,1.29968443549534,103.893811771817
GLOBAL TOTS @ SEMBAWANG PTE LTD,1.43811188147062,103.824535836162
